work_order_id,aircraft_id,primary_part_id,lead_technician_id,wo_type,status,open_date,close_date,planned_duration_days,actual_duration_days,delay_days,delay_reason,labour_hours,labour_cost_inr,parts_cost_inr,overhead_cost_inr,defect_code,ata_chapter,findings_summary,nrc_raised
WO000539,AC015,PT0149,TEC060,Component Overhaul,Closed,2022-05-26,2022-06-09,25,14,0.0,No Delay,187.4,488216.89,598458.2,133723.36,DFT-60ID,73,Some debate yeah until wind challenge ground song open.,False
WO000540,AC040,PT0257,TEC020,Modification SB,Closed,2024-03-10,2024-03-14,9,4,0.0,No Delay,57.9,128898.73,1447464.29,241880.9,DFT-58BE,45,World stop range wind four thought discover arrive address level manage possible.,True
WO000541,AC004,PT0072,TEC014,Component Overhaul,Closed,2022-08-16,2022-09-24,25,39,14.0,Manpower Shortage,585.3,1469245.4,159590.37,217945.6,DFT-09CG,55,Natural reveal way do interest source.,False
WO000542,AC005,PT0214,TEC039,Scheduled C-Check,Closed,2022-05-08,2022-06-01,40,24,0.0,No Delay,328.0,1089751.05,3053908.54,760362.97,DFT-88IB,67,Hospital six building one prove expect staff high watch sometimes tend.,True
WO000543,AC015,PT0011,TEC060,Scheduled C-Check,Closed,2024-09-07,2024-09-29,40,22,0.0,No Delay,115.5,362763.69,1133972.75,202097.99,DFT-10FG,23,Old use together thought budget hand also oil performance fish.,True
WO000544,AC028,PT0219,TEC036,Component Overhaul,In Progress,2023-02-06,,25,37,12.0,Awaiting Inspection Sign-off,316.4,1153501.59,100293.37,185834.15,DFT-76CI,28,Stock outside kid mother some you find quickly.,True
wo000545,AC027,PT0275,TEC037,Scheduled A-Check,In Progress,2024-06-15,,12,11,0.0,No Delay,90.4,246470.11,4591162.26,598981.23,DFT-31DD,22,Carry point me artist source behind foot bring skill church.,True
WO000546,AC019,PT0067,TEC039,Scheduled A-Check,Closed,2023-05-27,2023-06-02,12,6,0.0,No Delay,33.1,75719.64,228159.95,41013.64,DFT-91CA,45,Their guy beyond show continue interest push cultural subject out scientist maybe.,False
WO000547,AC015,PT0228,TEC046,Modification SB,Closed,2022-09-08,2022-09-12,9,4,0.0,No Delay,28.0,91499.65,2479696.97,446158.83,DFT-02EF,39,Usually whom customer model someone up he.,False
WO000548,AC040,PT0249,TEC018,Modification SB,Closed,2023-08-23,2023-09-03,9,11,2.0,No Delay,161.9,430802.81,2711681.68,347049.13,DFT-22CB,25,Its cold single career view TV anything style car.,True
WO000549,AC029,PT0233,TEC008,Component Overhaul,Closed,2022-10-08,2022-10-27,25,19,0.0,No Delay,245.2,580897.93,1868226.03,444853.91,DFT-54EC,21,Purpose news win these sign especially positive heart him way.,False
WO000550,AC025,PT0197,TEC029,Unscheduled AOG,Closed,2022-03-11,2022-03-16,3,5,2.0,No Delay,43.1,173838.8,431621.54,77443.98,DFT-38EE,22,Fill create win star husband now.,True
WO000551,AC022,PT0135,TEC052,Line Maintenance,Closed,2023-02-26,2023-03-05,4,7,2.5,No Delay,72.7,260490.4,166217.44,75228.43,DFT-87GD,68,Charge but inside executive my way stand help between guess treat style lot.,True
WO000552,AC025,PT0148,TEC055,Unscheduled AOG,Deferred,2022-02-26,,3,5,2.0,No Delay,46.0,135901.61,"₹3,648,838.41",656809.27,DFT-58IJ,80,Culture school mean especially skill executive ahead possible artist lay fund black.,False
WO000553,AC001,PT0144,TEC052,Component Overhaul,Deferred,2024-05-18,,25,28,3.0,No Delay,370.4,926841.52,4801921.99,840600.07,DFT-30GH,63,Machine a think give design natural soldier voice seat pass then affect.,False
WO000554,AC039,PT0007,TEC008,Scheduled C-Check,Cancelled,2022-06-25,,40,54,14.0,Weather Hold,407.7,1362502.05,202644.98,199441.97,DFT-23AA,39,Put why early management soldier year staff.,False
WO000555,AC004,PT0297,TEC006,Scheduled C-Check,Closed,2023-06-26,2023-08-14,40,49,9.0,No Delay,206.2,376098.67,194648.78,77548.81,DFT-11EJ,37,Teach recently sure history understand behavior mouth oil.,False
WO000556,AC040,PT0026,TEC015,Line Maintenance,Closed,2022-05-12,2022-05-17,4,5,0.5,No Delay,66.0,168008.92,4346586.3,508895.32,DFT-33JJ,27,Player model wait fly loss little structure admit film matter save yeah brother.,True
WO000557,AC017,PT0009,TEC044,Modification SB,In Progress,2023-01-13,,9,10,1.0,No Delay,109.6,209695.5,3589614.91,403035.74,DFT-93GJ,74,Fine day recent entire discussion should sell few course people interesting.,False
WO000558,AC027,PT0037,TEC042,Component Overhaul,Closed,2022-04-02,2022-04-23,25,21,0.0,No Delay,111.5,353313.67,574780.99,99997.58,DFT-59AE,47,Dinner brother mind program design second accept political across news use economic.,False
WO000559,AC040,PT0016,TEC011,Scheduled A-Check,Closed,2022-10-21,2022-11-05,12,15,3.0,No Delay,201.9,546030.8,2046606.38,428298.01,DFT-63DG,43,Involve project you receive travel industry phone magazine morning north budget whose necessary.,True
WO000560,AC023,PT0111,TEC025,Scheduled C-Check,In Progress,2023-08-19,,40,21,0.0,No Delay,110.8,262706.25,1572397.77,314861.27,DFT-59FH,73,Ever sport area resource stock necessary imagine add.,True
WO000561,AC027,PT0276,TEC047,Line Maintenance,Cancelled,2022-11-04,,4,2,0.0,No Delay,30.9,135598.1,4961673.91,797928.18,DFT-99FF,27,Different others resource maintain can exactly away raise two war too care him.,True
WO000562,AC024,PT0119,TEC030,Modification SB,In Progress,2024-08-25,,9,11,2.0,No Delay,102.2,258238.28,4181684.61,574111.03,DFT-53HG,40,Event soldier training listen couple board all lawyer history identify front sense institution.,True
WO000563,AC029,PT0215,TEC015,Line Maintenance,Deferred,2023-05-09,,4,7,2.5,No Delay,58.4,160620.93,2533160.78,515761.01,DFT-06IE,56,Your sea response surface inside including pass power.,True
WO000564,AC010,PT0295,TEC032,Line Maintenance,Deferred,2023-05-17,,4,3,0.0,No Delay,33.8,133469.81,1714443.3,206590.04,DFT-85BC,60,Little allow feeling position say few door less wide upon data future cell.,True
WO000565,AC003,PT0221,TEC002,Line Maintenance,Closed,2023-01-04,2023-01-07,4,3,0.0,No Delay,16.3,40931.18,2777348.11,543963.18,DFT-81IH,64,Although itself according again tell reach next practice relationship agent meeting scientist center.,True
WO000566,AC022,PT0173,TEC038,Scheduled C-Check,In Progress,2022-05-30,,40,53,13.0,Part AOG,796.2,3377084.74,1778295.18,722947.95,DFT-58BJ,58,Example just message authority show father economic his network.,True
WO000567,AC009,PT0094,TEC047,Scheduled A-Check,Deferred,2022-04-03,,12,11,0.0,No Delay,169.4,721444.18,3157851.67,675268.05,DFT-79BI,69,Type mother parent boy then job deal range him.,True
WO000568,AC007,PT0119,TEC020,Scheduled A-Check,In Progress,2022-11-08,,12,15,3.0,No Delay,126.6,449859.54,1903079.16,338490.71,DFT-34AJ,51,Still service blood daughter health fear you.,False
WO000569,AC003,PT0108,TEC028,Component Overhaul,In Progress,2022-04-09,,25,38,13.0,Awaiting Inspection Sign-off,391.5,1241922.29,4640937.41,756098.78,DFT-82AA,53,Subject teach bad little meet entire.,False
WO000570,AC017,PT0055,TEC060,Scheduled A-Check,Closed,2023-10-06,2023-10-16,12,10,0.0,No Delay,59.9,154372.87,2438312.27,317249.6,DFT-88BI,34,Movement thus like price area like move technology our guess wait.,False
WO000571,AC013,PT0004,TEC032,Scheduled A-Check,Closed,2022-10-16,2022-10-30,12,14,2.0,No Delay,196.9,755728.74,146477.12,171648.39,DFT-76IH,73,That field from page nature sing.,True
WO000572,AC008,PT0228,TEC057,Scheduled C-Check,Closed,2024-01-27,2024-03-23,40,56,16.0,Manpower Shortage,510.6,1532324.2,639631.73,315769.68,DFT-25CB,47,Book peace admit party yeah answer like entire military street friend school.,False
WO000573,AC005,PT0168,TEC011,Scheduled A-Check,Cancelled,2023-06-23,,12,8,0.0,No Delay,127.3,480609.83,"₹591,148.57",145086.2,DFT-69HC,52,Rate year you total find get majority simple administration.,False
WO000574,AC021,PT0098,TEC054,Line Maintenance,Deferred,2023-07-20,,4,2,0.0,No Delay,25.0,66249.67,4624402.6,672347.6,DFT-35BB,55,Suffer approach create must worker firm smile.,True
WO000575,AC032,PT0145,TEC009,Scheduled C-Check,Closed,2022-01-17,2022-03-15,40,57,17.0,Weather Hold,485.3,2109375.08,3370004.68,693298.28,DFT-30HH,32,Meeting quickly near sort side beautiful appear only carry TV scientist.,True
WO000576,AC017,PT0195,TEC041,Modification SB,Deferred,2024-11-23,,9,6,0.0,No Delay,24.2,47954.85,2793108.43,343355.84,DFT-84AC,57,Mind attention without relationship better somebody rule tax long.,True
WO000577,AC039,PT0183,TEC035,Line Maintenance,In Progress,2023-12-16,,4,3,0.0,No Delay,43.6,177446.24,4376444.97,759578.03,DFT-70CH,50,Put relate population marriage card nature discuss job.,False
WO000578,AC008,PT0178,TEC045,Scheduled C-Check,Closed,2022-07-17,2022-08-24,40,38,0.0,No Delay,343.3,1032429.04,1244507.33,324432.76,DFT-00EA,45,Somebody option throw purpose court voice agency generation serve save sort data which.,True
WO000579,AC036,PT0166,TEC017,Line Maintenance,In Progress,2024-09-17,,4,7,2.5,No Delay,85.7,160961.64,1346940.09,183226.07,DFT-36AI,63,Network fact agree machine weight check.,False
WO000580,AC020,PT0230,TEC027,Line Maintenance,Cancelled,2024-04-22,,4,8,3.5,Part AOG,72.8,182283.07,282620.5,69061.68,DFT-61CB,34,To across once develop black finally six space treatment of interesting trip believe.,True
WO000581,AC022,PT0181,TEC050,Modification SB,Closed,2023-02-27,2023-03-11,9,12,3.0,No Delay,135.9,292032.98,"₹2,703,438.88",584200.46,DFT-16CH,69,State represent lot whole wonder cup positive fire few rock under.,True
WO000582,AC011,PT0192,TEC022,Component Overhaul,Closed,2022-04-11,2022-05-02,25,21,0.0,No Delay,218.9,976312.98,4192363.77,721302.43,DFT-38IH,46,Receive watch enter light success protect walk form.,True
WO000583,AC002,PT0118,TEC041,Scheduled A-Check,Closed,2023-05-25,2023-05-31,12,6,0.0,No Delay,78.4,252581.24,"₹2,512,481.61",495317.73,DFT-95DH,69,Call those night officer media military child value thank personal investment low.,True
WO000584,AC005,PT0038,TEC033,Unscheduled AOG,Deferred,2022-03-11,,3,1,0.0,No Delay,13.8,38918.94,2009747.17,372508.12,DFT-27GD,66,Become agree quite ok force play break.,False
WO000585,AC020,PT0166,TEC028,Scheduled A-Check,Deferred,2022-02-11,,12,14,2.0,No Delay,157.6,348294.17,3682008.26,722480.08,DFT-16ID,52,Article believe employee so sound hour ahead.,True
WO000586,AC027,PT0288,TEC018,Unscheduled AOG,Closed,2023-09-11,2023-09-13,3,2,0.0,No Delay,10.4,45936.89,2885243.9,403500.7,DFT-52BA,50,Number federal because student vote according.,False
WO000587,AC015,PT0296,TEC002,Component Overhaul,Closed,2024-12-28,2025-01-19,25,22,0.0,No Delay,92.5,290634.46,1974289.46,310914.64,DFT-43FJ,45,Public general relate world because the.,True
WO000588,AC014,PT0251,TEC038,Unscheduled AOG,Closed,2024-07-04,2024-07-09,3,5,2.0,No Delay,26.5,69924.13,727418.59,129959.99,DFT-85JB,35,Lead rule participant administration coach available much only maintain understand pattern almost hair.,True
WO000589,AC022,PT0078,TEC003,Line Maintenance,In Progress,2022-10-17,,4,8,3.5,Weather Hold,82.2,334311.92,3805302.18,438357.38,DFT-02HI,40,Do south politics color energy poor painting politics we.,False
WO000590,AC031,PT0264,TEC036,Unscheduled AOG,Deferred,2022-01-12,,3,2,0.0,No Delay,26.1,102982.21,2732487.79,372301.8,DFT-29CG,74,Phone common town employee man various million outside.,True
WO000591,AC008,PT0020,TEC057,Line Maintenance,Deferred,2022-08-04,,4,2,0.0,No Delay,17.0,65341.1,818844.64,154568.82,DFT-96HB,47,Scientist article member special at tend modern.,False
WO000592,AC019,PT0139,TEC034,Modification SB,Cancelled,2022-12-16,,9,11,2.0,No Delay,108.3,413953.17,2739954.4,441359.61,DFT-96ED,40,Wrong claim north walk six production soon decade window.,False
WO000593,AC022,PT0070,TEC011,Scheduled C-Check,Closed,2022-12-06,2023-01-28,40,53,13.0,Awaiting Inspection Sign-off,647.7,2569812.62,4760456.86,1005165.63,DFT-39EI,53,Part road modern share deal ever century expert class.,False
WO000594,AC035,PT0235,TEC022,Unscheduled AOG,Closed,2022-01-21,2022-01-23,3,2,0.0,No Delay,11.6,22979.94,4885110.91,643863.24,DFT-74HH,26,Debate more off simple win skill pull.,True
WO000595,AC028,PT0300,TEC047,Component Overhaul,Closed,2024-08-17,2024-08-29,25,12,0.0,No Delay,98.5,326007.56,1137887.26,238442.37,DFT-97GE,39,Form recently event memory herself both other.,False
WO000596,AC037,PT0053,TEC009,Unscheduled AOG,In Progress,2024-04-05,,3,5,2.0,No Delay,58.5,137298.79,2967269.24,342426.49,DFT-51AE,71,Air his example dinner reveal glass personal act.,False
WO000597,AC001,PT0119,TEC014,Component Overhaul,Cancelled,2023-11-08,,25,37,12.0,Awaiting Inspection Sign-off,410.9,1047195.6,4038424.92,951690.77,DFT-00CD,25,Trip stage wonder air try have about note floor.,True
WO000598,AC021,PT0155,TEC033,Scheduled C-Check,Closed,2022-10-21,2022-11-10,40,20,0.0,No Delay,157.6,664926.07,270424.04,141397.37,DFT-84GD,68,Worker middle rich far lay enjoy activity.,True
WO000599,AC039,PT0110,TEC011,Component Overhaul,Closed,2023-05-09,2023-05-31,25,22,0.0,No Delay,292.3,1083515.29,1781408.24,526759.0,DFT-73EC,80,Sign serious majority successful real could particularly above visit area management brother.,False
WO000600,AC024,PT0239,TEC050,Line Maintenance,In Progress,2022-10-20,,4,8,3.5,Part AOG,79.0,310486.25,3429984.25,582729.8,DFT-38EC,62,Loss until voice audience just business training.,False
WO000601,AC029,PT0185,TEC034,Scheduled C-Check,In Progress,2024-05-18,,40,55,15.0,Awaiting Inspection Sign-off,798.4,3421652.36,963010.23,602542.9,DFT-48JC,32,Real condition purpose which us develop education.,True
WO000602,AC026,PT0023,TEC045,Unscheduled AOG,Closed,2023-09-28,2023-10-01,3,3,0.0,No Delay,45.0,142089.39,74842.57,27616.04,DFT-90BD,65,Girl whom point minute almost be door community city while kid arrive area.,False
WO000603,AC031,PT0280,TEC052,Modification SB,Closed,2023-07-16,2023-07-28,9,12,3.0,No Delay,166.6,688158.02,4638598.45,1063876.62,DFT-17FC,26,Company reality real share national the writer us medical common water.,True
WO000604,AC029,PT0032,TEC021,Scheduled A-Check,In Progress,2024-01-27,,12,17,5.0,Part AOG,99.3,376121.55,4355856.97,535493.5,DFT-12AB,26,Make stock race range soldier training prepare.,False
WO000605,AC024,PT0265,TEC001,Modification SB,In Progress,2023-02-02,,9,14,5.0,No Delay,58.8,238765.55,4242667.83,589971.87,DFT-59DC,80,Eye stock make material evidence tonight total data news mother wait.,False
WO000606,AC018,PT0102,TEC045,Modification SB,Deferred,2024-05-02,,9,3,0.0,No Delay,14.3,57595.09,2512613.21,444377.98,DFT-76AH,52,American plant unit much sing among run.,False
WO000607,AC030,PT0046,TEC008,Modification SB,Deferred,2022-12-21,,9,3,0.0,No Delay,23.2,76873.44,597395.71,98864.87,DFT-37BC,78,Pick charge fund few step suggest majority assume.,True
WO000608,AC030,PT0042,TEC057,Modification SB,Closed,2023-01-09,2023-01-14,9,5,0.0,No Delay,39.1,136532.8,"₹110,335.79",28867.23,DFT-43HA,66,Hit week pick land bring billion.,True
WO000609,AC037,PT0162,TEC027,Modification SB,Deferred,2023-09-23,,9,6,0.0,No Delay,77.8,295087.49,1559330.44,255781.8,DFT-71FA,34,Film civil game focus ever choice can.,True
WO000610,AC034,PT0231,TEC054,Scheduled C-Check,Closed,2023-07-13,2023-08-20,40,38,0.0,No Delay,270.3,807363.25,471136.17,173256.25,DFT-81JD,60,It require near often into foot fast seat wife site.,True
WO000611,AC014,PT0176,TEC045,Component Overhaul,Closed,2022-03-17,2022-03-31,25,14,0.0,No Delay,146.4,346790.79,3513915.46,520006.84,DFT-93AE,52,Yourself itself artist service give rock soon.,False
WO000612,AC009,PT0240,TEC038,Component Overhaul,Cancelled,2022-07-05,,25,16,0.0,No Delay,113.6,347929.32,166925.77,57421.69,DFT-97AD,40,Respond thousand maybe pass mean thus.,False
WO000613,AC022,PT0052,TEC012,Modification SB,In Progress,2024-02-13,,9,3,0.0,No Delay,23.6,49145.94,1800831.9,351685.24,DFT-96DJ,78,Cut already design land add health college arm.,False
WO000614,AC031,PT0125,TEC017,Scheduled C-Check,Closed,2023-09-20,2023-11-13,40,54,14.0,No Delay,336.6,625646.81,4048014.45,680693.37,DFT-98GH,66,Lot art according best pull throw trip around.,False
WO000615,AC027,PT0219,TEC050,Line Maintenance,Deferred,2023-11-23,,4,7,2.5,No Delay,53.2,235200.78,4388389.24,815218.9,DFT-89AG,37,Process people can activity director here seat second follow attention surface citizen.,False
WO000616,AC009,PT0067,TEC043,Scheduled C-Check,In Progress,2022-02-28,,40,30,0.0,No Delay,452.0,1895600.84,4826525.7,1306005.89,DFT-43JJ,41,One for have camera hold blood stay list picture probably too event.,True
WO000617,AC020,PT0158,TEC006,Unscheduled AOG,Cancelled,2022-07-05,,3,2,0.0,No Delay,27.2,82647.92,835056.98,91847.87,DFT-79BI,31,Actually during probably music piece involve provide thousand position whom.,True
WO000618,AC036,PT0202,TEC045,Line Maintenance,Closed,2023-02-21,2023-02-25,4,4,0.0,No Delay,23.4,77206.9,3880286.51,397706.24,DFT-82IE,33,Thought leader husband play present realize.,False
WO000619,AC019,PT0218,TEC039,Line Maintenance,Deferred,2024-02-10,,4,4,0.0,No Delay,52.6,108289.05,651226.94,133906.03,DFT-87GF,45,Yet performance church our meet back politics article side give speak fight physical.,True
WO000620,AC040,PT0204,TEC059,Line Maintenance,Deferred,2023-12-12,,4,1,0.0,No Delay,6.7,23068.17,3841541.19,529116.25,DFT-92BJ,24,Present shoulder interest fine suddenly step well couple allow form eight painting room.,True
WO000621,AC025,PT0247,TEC003,Line Maintenance,Closed,2022-10-10,2022-10-11,4,1,0.0,No Delay,6.5,19341.28,1704537.41,285137.28,DFT-45DJ,36,Trip player good several day person involve example onto who specific.,False
WO000622,AC001,PT0083,TEC021,Scheduled C-Check,Closed,2023-01-03,2023-02-25,40,53,13.0,Manpower Shortage,742.6,2268859.32,422375.95,453759.93,DFT-85CD,28,Prepare speech last nearly throw necessary sport thought approach first receive conference.,False
WO000623,AC029,PT0258,TEC024,Scheduled A-Check,Closed,2024-07-20,2024-08-05,12,16,4.0,No Delay,248.3,716245.97,3859084.7,596144.77,DFT-84BC,69,A activity minute small father would today despite skin consider.,False
WO000624,AC022,PT0133,TEC013,Component Overhaul,Closed,2023-11-18,2023-12-01,25,13,0.0,No Delay,174.5,776173.06,2663241.03,475833.25,DFT-03AD,52,Much write author hope also item suffer quality get little.,False
WO000625,AC028,PT0173,TEC044,Scheduled A-Check,Closed,2024-06-09,2024-06-19,12,10,0.0,No Delay,44.8,185620.79,2306651.07,261706.87,DFT-30EG,38,Society cost third station around focus instead product project room use eat lose.,True
WO000626,AC035,PT0203,TEC016,Scheduled C-Check,Closed,2023-07-02,2023-08-13,40,42,2.0,No Delay,378.2,1136974.87,1495439.91,272616.84,DFT-54AD,31,Wall nice tough campaign four surface Congress evidence sister program under.,True
